GICS Econ Sect (Descr),GICS Ind Group (Descr),GICS Industry (Descr),Company Name,1/1/2000,1/1/2001,1/1/2002,1/1/2003,1/1/2004,1/1/2005,1/1/2006,1/1/2007,1/1/2008,1/1/2009,1/1/2010,1/1/2011,1/1/2012,1/1/2013,1/1/2014,1/1/2015,1/1/2016,ActiveYears
Utilities,Utilities,Independent Power and Renewable Electricity Producers,GENON ENERGY INC,0.406,0.582,-2.063,-3.298,-0.356,-1.51,2.194,0.607,2.303,1.203,-0.11,-0.24,,,,,,12
Utilities,Utilities,Electric Utilities,GEXA CORP,0,-0.09,0.08,-0.31,0.95,,,,,,,,,,,,,5
Utilities,Utilities,Water Utilities,GLOBAL WATER RESOURCES INC,,,,,,,,,,,,,,,7.42,2.44,,2
Utilities,Utilities,Multi-Utilities,GLOBE STAFF CONSULTING CORP,-5,-3,,,,,,,,,,,,,,,,2
Utilities,Utilities,Electric Utilities,GPU INC,1.92,,,,,,,,,,,,,,,,,1
Utilities,Utilities,Electric Utilities,GREAT PLAINS ENERGY INC,2.05,-0.68,2.04,2.2,2.39,2.18,1.62,1.86,1.16,1.16,1.55,1.27,1.36,1.62,1.57,1.37,,16
Utilities,Utilities,Electric Utilities,GREAT PLAINS ENRGY-PRO FORMA,,,,,,,-1.82,,,,,,,,,,,1
Utilities,Utilities,Electric Utilities,GREEN MOUNTAIN POWER CORP,-0.06,1.93,2.02,2.08,2.18,2.12,1.88,,,,,,,,,,,7
Utilities,Utilities,Independent Power and Renewable Electricity Producers,GREEN POWER ENERGY HLDGS CP,0,0,-80,,,,,,,,,,,,,,,3
Utilities,Utilities,Electric Utilities,HAWAIIAN ELECTRIC INDS,0.705,1.595,1.63,1.58,1.36,1.58,1.33,1.03,1.07,0.91,1.22,1.45,1.43,1.63,1.65,1.5,,16
Utilities,Utilities,Independent Power and Renewable Electricity Producers,HUANENG POWER INTL INC  -ADR,1.08,1.47,1.58,2.175,2.13,2.28,2.93,2.95,-2.21,2.4,1.68,0.53,2.52,4.9,4.92,5.82,,16
Utilities,Utilities,Electric Utilities,IDACORP INC,3.72,3.35,1.63,1.22,1.9,1.51,2.34,1.86,2.18,2.64,2.96,3.37,3.38,3.64,3.86,3.88,,16
Utilities,Utilities,Independent Power and Renewable Electricity Producers,INNERGEX RENEWABLE ENRGY-OLD,,,,,,,0.01,0.24,-1.18,-0.62,,,,,,,,4
Utilities,Utilities,Electric Utilities,INNOGY HOLDINGS PLC  -ADR,2.74,,,,,,,,,,,,,,,,,1
Utilities,Utilities,Multi-Utilities,INTEGRYS ENERGY GP-PRO FORMA,,,,,,2.73,,,,,,,,,,,,1
Utilities,Utilities,Multi-Utilities,INTEGRYS HOLDING INC,2.53,2.75,3.45,3.26,4.09,4.15,3.51,2.49,1.59,-0.96,2.85,2.9,3.7,4.37,3.43,,,15
Utilities,Utilities,Independent Power and Renewable Electricity Producers,INTL POWER PLC  -ADR,-2.42,1.88,1.63,-3.51,1.38,3.33,5.41,6.67,6.46,10.59,1.46,3.65,,,,,,12
Utilities,Utilities,Electric Utilities,ITC HOLDINGS CORP,,,,-0.16,0.03,0.367,0.317,0.577,0.75,0.873,0.963,1.12,1.217,1.487,1.56,1.57,,13
Utilities,Utilities,Independent Power and Renewable Electricity Producers,JUHL ENERGY INC,,,,,,,,,-800,,,,,,,,,7
Utilities,Utilities,Multi-Utilities,JUST ENERGY GROUP INC,,,,,,,,,,1.78,3.92,-0.92,4.23,1.04,-3.16,0.34,,7
Utilities,Utilities,Independent Power and Renewable Electricity Producers,KENON HOLDINGS LTD,,,,,,,,,,,,,,,,1.36,,1
Utilities,Utilities,Multi-Utilities,KEYSPAN CORP,2.1,1.72,2.77,2.64,3.8,2.33,2.48,,,,,,,,,,,7
Utilities,Utilities,Electric Utilities,KOREA ELECTRIC POWER CO -ADR,0.92,0.97,2.01,1.55,2.21,1.88,1.88,1.23,-1.88,-0.07,-0.05,-2.34,-2.39,0.05,1.97,8.85,,16
Utilities,Utilities,Multi-Utilities,MADISON GAS & ELECTRIC CO,,1.63,,,,,,,,,,,,,,,,1
Utilities,Utilities,Electric Utilities,MAINE & MARITIMES CORP,3.34,3.33,4.16,1.78,1.07,-0.13,0.49,1.57,2.17,0.54,,,,,,,,10
Utilities,Utilities,Electric Utilities,MAINE YANKEE ATOMIC POWER CP,9.28,9.09,9.75,,,,,,,,,,,,,,,3
Utilities,Utilities,Gas Utilities,MCN ENERGY GROUP INC,1.23,,,,,,,,,,,,,,,,,1
Utilities,Utilities,Multi-Utilities,MDU RESOURCES GROUP INC,0.8,1.027,0.929,1.093,1.18,1.54,1.76,1.77,1.6,-0.67,1.29,1.19,-0.08,1.47,1.53,0.77,,16
Utilities,Utilities,Gas Utilities,METROGAS SA  -ADR,0.84,0.86,-2.55,-0.06,-0.73,0.16,1.67,0.09,-0.07,-0.36,-0.32,-0.3,-0.51,,,,,13
